original_index,review_text,polarity,predicted
10436,"Um filme sensacional, cuja trama é toda ambientada num tribunal, onde vai se realizar um julgamento, cujo réu é acusado do assassinato de seu próprio pai.Este é certamente um dos melhores trabalhos de Lumet. O filme se desenvolve através do depoimento de cada jurado, as motivações que os levam a considerar o réu culpado e o trabalho de persuasão do personagem de Henry Fonda que é o único que acredita na inocência do garoto, por perceber que cada um tinha uma opinião pessoal cheia de convicções erradas sobre o caso, inclusive por preconceito contra o jovem porto-riquenho. Jurado por jurado Fonda vai derrubando seus argumentos e transformando uma condenação certa, possivelmente por maioria absoluta, em uma absolvição. O fato de ser ambientado praticamente em um único local, não impede que o espectador fique com os olhos atentos a todos os excelentes diálogos ao longo da exibição.Uma das mais importantes realizações no aspecto social, de justiça social, a favor de minorias. Simples e marcante filme de Sidney Lumet.",1.0,0
766472,"que saudade de ver :( já saiu de todos os cinemark, e o dvd só dia 18.11!!!! drama/",1.0,1
573288,Pixar é Pixar né ♥,1.0,1
1255874,"""Uma pintura é mais do que a soma de suas partes.""",1.0,0
1818331,Fraco...,0.0,0
252381,"muito bom, filme que merecia ter ido primeiro aos cinemas, tem qualidade pra isso.  do ponto de vista biológico, 'evolução' não se trata sobre melhorar, não há um juízo de valor nisso, diz respeito mais à transformação, mudança. pensei isso ao lembrar de uma aula de Biologia enquanto assistia o filme e sobretudo após o final.",1.0,0
703858,"Gosto muito das animações da Disney, mas esse é beem fraco e Superestimado!Let It Go é uma música muito irritante...",0.0,0
863004,amo!!,1.0,1
1052641,"Sensacional ! trilha sonora incrível de Eddie Vedder !  Faz refletir várias coisas em relação ao modo de vida e o que se pensa sobre ela.(Objetos e bens são só coisas!) ""A felicidade só é real quando é compartilhada""",1.0,1
274428,"O melhor filme desse universo DC, visualmente lindo, um Star Wars embaixo d'água, James Wan acerta em cheio (entreguem liga da justiça para esse homem), merece ser indicado ao Oscar por efeitos, o 3D funciona bem, o Aquaman virou alívio cômico da DC como o Thor é da Marvel nos cinemas, o visual colorido lembra o Ragnarok, as piadinhas são marcas dos filmes de heróis e não adianta reclamar, Jason Momoa tá muito bem, esse filme tinha que ser antes da liga, foi um filme de origem + desenvolvimento, agora sim ele pode ser chamado de Aquaman, com tridente e traje clássico, Nicole Kidman tbm foi muito bem, o filme apesar de longo tem ação o tempo todo, não para, então não é nem um pouco maçante e ainda deu pra desenvolver os personagens, não encheram linguiça e pra mim a melhor cena foiEle em cima do cavalo marinho indo pra cima do irmão (eu entendi a referência)",1.0,0
857400,"Sensacional, fui no cinema não dando nada, e saí de queixo caído.",1.0,1
781011,Me agradou bastante. Viola Davis sempre ótima. ;) Destaque também para Emma Stone.,1.0,1
1071242,"Antes de mais nada, não cometam o mesmo erro que eu cometi. Os volumes I e II tem que ser assistidos em curto lapso temporal. Não são continuações. O filme é um só, em que o primeiro volume desenvolve a psicologia do segundo. É preciso preservar o contexto integral da obra. Se tiver fôlego, assista aos dois de uma só vez. Pois bem, o primeiro volume retrata o encontro de Joe e Seligman à luz das cenas de maior impacto sexual onde o libido e a sensualidade são obrigatórios quase que o tempo inteiro. As primeiras duas horas se passam prendendo o telespectador mas sem desenhar cem por cento o objetivo da trama. Quem só assistiu a primeira parte não sabe se gostou ou não do que viu e saiu do filme com o clássico ""what the fuck?"" latejando. É muito por conta disso que, ao contrário da opinião da maioria, considero o volume dois ainda mais interessante. Além de estabelecer com clareza o vínculo e as semelhanças dos protagonistas, o filme escancara inúmeras problemáticas. A zona de conforto é abandonada quase que psicoticamente e temas como monogamia, machismo, liberdade individual, envelhecimento, antissociabilidade, politicamente correto e até mesmo religião, formam uma verdadeiro emaranhado de discussões fundamentadas e bem desconstruídas nos diversos diálogos marcantes dentro do quarto. Tudo isso aliado ao distanciamento da câmera, ao Heavy Metal alemão do início com o Jimmy Hendrix melancólico do fim, aos minutos de tela preta, a nebulosidade que carrega a trama e o final integralmente chocante, tornam esse filme, literalmente, foda pra caralho. Vai marcar época. E pra quem criticou a cena final:  Os dois eram um só. Se completavam 50% pra frente e 50% pra trás. A curiosidade do protagonista tornou-se inevitável. A angústia e busca pela ""assexualidade"" da protagonista também. Final mais do que justo. Só gostaria de ter visto o tiro (pra ter certeza em quem pegou, rs).",1.0,0
1621631,O meu preferido.,1.0,0
946966,"Mano do céu!!Conheço mais dois filmes do diretor, Requiem para um Sonho e Cisne Negro e q são tão foda qto esse.Esse aqui tem uma particularidade essencial, se vc não souber à o q se refere a alegoria, tu tá fudido.Eu tinha ouvido uns dois podcasts falando sobre o filme, então já fui esperando o q ia ver, disse à minha esposa q não era terror, mas q ela tinha q prestar bem a atenção pois era uma alegoria e mesmo assim, antes do meio do filme, tive q falar sobre o q representava, caso contrário, seria mais uma boiando.Filme foda, atuações foda, plot foda!Com certeza guardarei para assistir novamente, vai q eu deixei passar alguma coisa!Várias coisas não entendi a referencia e nem os podcasts conseguiram dizer tbm, vou dar uma pesquisada.Meu conselho, assista mas saiba a referencia, caso contrario, vc realmente não vai gostar.",1.0,0
451382,Eu acho que entendi mas não muito.,1.0,0
1760382,"Eu juro que tentei ser cabeça aberta, juro que fiz de um tudo para que algo nesse filme me ganhasse. Mas, não aconteceu. A não ser por Abigail ... mas, ela já me ganhou há muito tempo. Mas, infelizmente, nem Abigail segurou a onda de todas as outras atuações vergonhosas e nem de quanto o roteiro foi previsível.",0.0,0
1561580,"Fique com sua opinião Ramon...Já discuti demais sobre o Senna aqui, quem acompanhou desde o ínicio sabe muito bem. Sobre o filme, consegui assistir no cinema e realmente foi muito interessante, retratou uma F1 com politicagem e muito dinheiro envolvido, muito sobre a vida profissional do maior piloto de todos os tempo. mas infelizmente, talvez pelo fato de ser uma produção inglesa, o filme peca na minha opinião por retratar muito pouco de sua vida pessoal e alguns fatos marcantes de sua carreira como a corrida em Donnigton Park, A última vitória dele em Interlagos (fantástica) , detalhes do tricampeonato, a rivalidade dele com Mansell e também com Piquet. mas vale a pena ver e rever detalhes do maior piloto de todos os tempos. Somente quem viveu Senna sabe quem foi ele e pra finalizar. Ramon silêncio.",1.0,0
1728844,"Muito bom rever este filme depois de alguns anos, e reparar como ele, em termos de roteiro parece uma sinfonia, pois começa de um jeito, muda para um ritmo totalmente diferente, se torna totalmente alucinante perto do final, e termina com um gran finale!!!  Sinto falta de um filme assim que realmente chegue para abalar... hj tá tudo assim tão parecido...",1.0,1
594663,Eu To amando muito essa nova pegada da Marvel de querer guardiõesdagalaxizar tudo podem continuar,1.0,1
881037,Isso sim é ação! \o/ Hit Girl \o/,1.0,1
964986,muito bom mesmo.,1.0,1
1024039,"Uma inocência pura, límpida e maravilhosa pra uma sociedade perversa, preconceituosa e maldosa. É triste como a perversidade e a ignorância podem ser destrutivas na formação de uma pessoa, no qual encher a cabeça de uma criança com coisas que rompem sua inocência é mais aceitável que olhá-lo como uma criança, inocente e amável. Achar que uma criança quer ser ""gay"" é absurdo ainda lidarmos com essa distinção de gêneros, com essa necessidade de educarmos, ensinarmos, ou até mesmo forçá-los a ser algo que esteja englobado na sociedade, e que o não convencional é errado, ligarmos a existência de Deus, a religião com as necessidades de cada um. ""Diga que não vou para o inferno"". é extremamente triste o modo conservador, e estúpido com que vivemos tendo de seguir algo, de se encaixar, mesmo que isso custe a inocência de uma criança, ou até sua felicidade e aceitação.",1.0,1
1374491,"Acabei de assistir e ainda tô sem fôlego. Jake, Hugh e Paul... que trio! <3",1.0,1
1389810,Encantador! Eu queria que esse filme nunca acabasse ❤,1.0,1
1099505,"É um bom filme. Isso nos mostra que independente de qual for a situação , temos que fazer a escolha certa  e escolher sempre o caminho da verdade , fazer sempre o bem e ajudar o próximo , não deixar pra amanha o que se pode fazer hoje , Pois a vida passa muito rápida e nela existem erros que podem ser reparados , já outros não , Não se pode mudar o passado , mas sim , construir um novo futuro.",1.0,1
682445,"Sabe quando um filme termina e você não sabe o que pensar? Eu tive a sensação de que faltou algo nele. Não consegui me comover com a história, sabe? Tudo começou bem, mas conforme o tempo foi passando achei que as coisas ficaram meio largadas. Eu não sabia se estava vendo um romance, se estava vendo um drama, eu realmente não soube o que pensar. Eram várias coisas acontecendo ao mesmo tempo, mas eu não consegui me prender ou me comover com nenhuma delas. O filme simplesmente passou e não me despertou quase nenhuma emoção, infelizmente.No geral, eu até gostei do que vi (principalmente naquela cena do final, que foi a única onde eu realmente senti alguma coisa), mas mesmo assim, quando o filme acabou, eu tive a sensação de que muita coisa faltou. Uma pena :/",0.0,0
631286,"tô simplesmente chocada no quanto esse filme é sensacional senhoras e senhores!!a mixagem/edição de som são maravilhosas tudo se encaixa perfeitamente as cenas com as músicas. a cena da fuga a pé eu acredito que tenha sido feita sem cortes e ficou uma sequência perfeita, e ainda teve a sincronia do barulho das armas com a música de fundo. a satisfação que dá depois de assistir um filme bem produzido é enorme!",1.0,1
224144,"Apesar de Grace Kelly estar estupenda e claro não menos do resto do elenco, eu ainda prefiro a versão com a Katharine Hepburn (Núpcias De Escândalo)",1.0,1
1291493,Casos como este merecem mais que 5 estrelas!,1.0,0
1064951,Um bom filme sobre a guerra do Vietnã.,1.0,0
1017049,"Não assisti ainda a versão americana, mais duvido que alguém interprete Lisbeth Salander melhor do que Noomi Rapace! Ela e uma atriz sensacional! Ela foi a única que conseguiu enfrentar Ronald Niederman....",1.0,0
104440,Stephen King *-*,1.0,0
430230,Esperava um pouco mais... mas não é ruim.,1.0,0
443145,"Assisti tantas vezes que praticamente decorei. Acho a história sensacional apesar de que menos explorada do que poderia, mas é pra ser um espetáculo musical e não um livro AHAHHA. As coreografias e as músicas são todas muito bem executadas, sem contar que a Catherine está super sexy no papel de Velma Kelly <3",1.0,1
1370917,"Alguém sabe onde encontro pra comprar/baixar o livro?Vi que não tem em portugues, mas nenhuma alma caridosa traduziu?",1.0,0
1411989,"Meigo, foge totamente do padrão, te faz rir e ainda te traz mensagens positivas como a importancia da familia e que obsessão por ganhar ou perder é uma tremenda bobagem.",1.0,0
521137,"Finalmente um terror pra fugir dos clichês entediantes <3 Minha única ressalva é que as cenas finais deveriam ser ainda mais longas, beeem mais demoradas - e aquela música final, maravilhosa",1.0,1
1123929,Muito bom!,1.0,1
712262,"Demorou bastante tempo para um filme me surpreender novamente, esse é sensacional. A atuação da Rosamund Pike é incrível.",1.0,1
1129334,"Nossa, esse filme é INCRÍVEL! Quase difícil enxergar defeitos nele!A construção dos vilões, e principalmente a união deles, foi o ponto alto. Palmas pra atuação do Dane DeHaan, que deu um show de atuação fazendo o Harry. E Andrew Garfield como sempre fazendo um ótimo Peter Parker, junto com Emma Stone, fazendo a perfeita Gwen. O relacionamento dos dois nesse filme também merece ser muito bem elogiado. Resumindo, o filme é foda demais! Pra mim já entrou na lista dos melhores filmes do ano.",1.0,0
1017699,Literalmente um dos melhores para mim!!! A versão sueca é magnifica com a Nommi Rapace e a americana espero q seja mil vezes melhorrrr!!!! Estou contando os segundos para assistir..... :),1.0,1
585432,"a vingança dela eh mto foda [2]e aquele sorrisinho dela?! haha adoooooorotb achei td mto merecido, fala serio abusaram mto dela :~ nao sei se eu curti mais a morte do carinha na banheira ou a do xerife tomando no cu uahshuasuhauhsuha",1.0,0
