original_index,review_text,polarity
850096,"Ao contrário do que ocorreu na primeira parte baseada no último livro da saga “Jogos vorazes” essa continuação dela tem um início dinâmico e bem conduzido, mas seu final parece alongado e com ritmo um pouco arrastado. As cenas de ação continuam tendo o bom nível de outras já vistas na série, trazendo grandes momentos de tensão. Emocionante ver Philip Seymour Hoffman em sua última participação no cinema, mesmo que seja em poucas cenas (foi sábia a decisão de usar somente as últimas imagens gravadas com ele e não utilizar uma cópia digital nas cenas que ele não havia feito). A série como um todo está longe de estar entre as minhas favoritas, mas valeu a pena acompanhá-la até o final e ela teve uma conclusão satisfatória.",1.0
447346,"Um dos melhores filmes do cinema nacional! (na minha opinião!)Roteiro, fotografia, e o elenco, que apesar da época serem revelações, hoje são destaque.",1.0
1240369,"""Era uma raposa igual a cem mil outras. Mas eu fiz dela um amigo. Ela é agora única no mundo."" <3",1.0
1184441,"Apesar da belíssima direção - com o perfeccionismo habitual do Kubrick - o filme deixa a desejar na história, provavelmente fruto da obra original. Tem alguns furos aí que francamente fazem até vergonha a história do diretor.",0.0
868437,Fime d Aventura muito legal...Robbin Willians ainda estava no auge .,1.0
549448,rsrsrsrs rio ate hoje,1.0
1149844,Filme mais sincero que já vi na vida. Uma vida baseada na sutileza de ser e poder ser quem se é.,1.0
835103,"Só uma curiosidade pra quem não sabe: A trilha sonora do filme é do Thomas Bangalter, um dos Daft Punk.",1.0
1566499,"Que filme! Não esperaria menos do Makoto Shinkai. Os filmes dele têm muitas coisas em comum e todas elas dão um toque especial, deixando o filme ainda mais prazeroso de se assistir: a) cenários grandiosos, deixando os personagens pequenininhos, parecendo até estar indefesos; b) cenas cotidianas e personagens comuns; c) os contratempos da vida, tão realistas, impossibilitando os sonhos e desejos dos personagens. As cenas do começo do filme se conectando com as do meio e fazendo a história ter sentido, ficaram perfeitas. Achei lindas as referências à lenda do Akai Ito, ficou tudo muito delicado. O filme é quebra de expectativa do começo ao fim.",1.0
1100988,"É impressionante a sensibilidade que o Miyazaki coloca nos seus filmes!Belíssimo, encantador e tocante, como todos os outros! *-*Sem contar com a beleza da arte do filme. Incrível!",1.0
328157,"A construção do suspense é bem mediana, beira o cômico em muitos momentos, às vezes intencionalmente, quem sabe. Mas sendo do Polanski acaba sendo um tão quanto estranho.",0.0
997283,"FENOMENAL!!! O filme é perfeito em todos os aspectos, roteiro, interpretação, fotografia, direção, emoção... falar mais o que? ASSISTAM!!!",1.0
552805,"que grande bosta hein. mais uma vez trata-se do refn punhetando os seus fetiches com boa técnica. aí é fácil né, só precisa chamar os profissionais certos que a qualidade da fotografia tá garantida. agora saber conduzir o filme, isso não é pra qualquer um. além de esteticamente bonito, vale destacar as atuações, que até conseguem dar alguma dignidade aos personagens patéticos.",0.0
1031188,"Demais, demais que isso Joseph Gordon Levitt que atuação perfeita é essa sua vc é DEMAIS.",1.0
295830,Perfeito!,1.0
170330,"Eu li todos os livros, não sou uma fã dos filmes, mas assisti todos.E como todos os livros e filmes, os livros foram bem melhores.EXCETO, Amanhecer. Que nas mãos Bill Condon proporcionaram um final mil vezes melhor que o do livro. Imagina você ir assistir um filme quegira em torno da batalha e na hora H não acontece absolutamente NADA? Pois é, no livro é essa bosta mesmo. Mas a batalha no filme foi sensacional.Palmas, palmas e parabéns pela coragem. Fiquei super espantada, surpresa e satisfeita.",1.0
1516476,"MEDONHO. Humilharam os personagens mais legais do game, Nemesis e a Jill. E o que dizer da podreira cena em que a ""fodástica"" Alice luta UFC com o Nemesis? MDS...",0.0
664948,"Um bom filme, uma ideia sensacional para que os machistas entendam a perspectiva da mulher.Só achei que o filme se prolonga muito e o que o final deveria ser melhor trabalhado.",1.0
1454994,Gostei muito. Boa trama ! (:,1.0
5459,O melhor sem dúvida. Indico!,1.0
1072499,"Muito bom filme! Cada ator se saiu bem em seu papel.Mas, dentre eles, Emily Blunt brilhou mais!",1.0
302023,Muito bom!! Que orgulho dessas mulheres que tanto lutaram por nossos direitos <3,1.0
1389175,"Eu não assisti o original, mas gostei bastante desse novo. Fotografia tão bonita, excelentes atuações e história inacreditável! Só achei que o final foi meio corrido, mas valeu a pena conferir.",1.0
526490,"rapaz... Filmão. Pra mim, Top 1 dos  filmes de boxe.",1.0
1380359,Muito Bom! O Hulk tá muito foda :D,1.0
826717,"Que maravilhoso! Busanhaeng realmente é tudo aquilo que falam dele e merece a fama que anda tendo. O filme é irreparável e possuidor de uma qualidade imensa. A cada minuto a trama se torna mais e mais envolvente, e a tensão é constante. Recomendo pra caramba!",1.0
42804,"Em primeiro lugar: Não é exatamente culpa de quem não gostou, é muito mais como o filme foi vendido desesperadamente. Pessoas que gostam da franquia Atividade Paranormal e filmes do gênero que te fazem engasgar ou dar aquela freada na calça:  THE WITCH NÃO É ESSE TIPO DE FILME! Até porque esse tipo só te provoca susto, mas é vazio e acaba no momento em que você levanta do sofá, já esta obra te persegue por uns bons dias depois de assistir. ""Sutil, porém poderoso"", foi meu primeiro pensamento, e embora essa colocação seja paradoxal acho que dá para entender. É cru, realista, bem feito e acabado, fotografia discreta mas impecável. Como história, o que dá para esperar? O subtítulo já diz que é inspirado em contos populares do século XVII, bem longe dos efeitos especiais hollywoodianos ou de mocinhas vomitando sopa de ervilha enquanto levitam. É muito mais um ""terror cult"" (como era divulgado no início) do que uma coisa sensacionalista e apelativa, grotesca e explícita. Pega nos grandes ""calos"" históricos: na histeria coletiva que o fanatismo religioso pode provocar e na mulher como um bode expiatório para isso, efeitos psicológicos desastrosos que o temor provoca, superstições históricas mirabolantes, etc. Esse marcou, pesado!",1.0
816505,Age of Ultron>>>Interstellar,1.0
1797292,"Filmes do Michael Haneke sempre são assim: Frios, Psicodelicos e nada Pessimista.-Otimo filme. Retrata muito bem o mundo como vivemos hoje, e só pensar bem em que acontece no dia dia.",1.0
42948,"Caralho, esse filme é sensacional, não merece essa nota medíocre!",1.0
1351693,- Gosteii muito hahah o zezinho :D',1.0
1800705,"Ô, meu Deus <3",1.0
903151,"Na primeira vez que (tentei) assistir, eu tinha uns 15 ou 16 anos, achei o filme chato, violento, impiedoso.Comentei isso com um professor e ele me disse que eu ainda não tinha entendido o filme, mas que eu tentasse novamente. Voltei a assisti-lo alguns anos depois. Ainda o considero violento e impiedoso, mas nada chato.Que filme!",1.0
523478,"Escrevi sobre o filme mas o texto ficou grande e não quero colar ele inteiro aqui para poluir os comentários do filmow, logo, postei no meu medium www.medium.com/@Trucyx/it-follows-af0e9745d551",1.0
863867,"Nem a competência da JL consegue salvar o filme,que tem inúmeros problemas, não percam seu tempo.",0.0
1473233,"Não me julguem, mas gostei mais da trilha sonora do que o filme em si :x Mas o filme não deixa de ser bom.",1.0
1693790,Agora eu pergunto: porque um filme desses é indicado ao Oscar?,0.0
1200893,O lado bom da vida certamente é o que você está correndo e de repente esbarra com a Jennifer Lawrence e vocês compartilham suas loucuras.,1.0
803696,"Filme fraco na minha opinião. Não há relação entre assasino e vítima, o vilão parece ser mais um trapalhão do que um psicopata, algumas cenas que acontecem ""só em filme"" mesmo. Enfim, não há tensão, a atuação do ""psicopata"" é fraca, muitas situações do filme são muito mirins. Há de se observar que a vítima é surda e muda mas isso não impede que ela faça barulho! Há cenas em que ela tenta fugir e quase consegue por ser ""impressionantemente silenciosa""! Em algumas tentativas de fuga a vítima escolhe opçoes que, na vida real, seriam barulhetas e chamariam a atençao do vilão e no filme não se emite som nenhum, como se ela fosse uma ninja. Roteiro fraco. A sinopse é mais legal que o filme. O que salva é a atuação da atriz e mada mais.",0.0
1336123,"Um clássico! Já assisti zilhões de vezes. Li o livro, baixei outras produções feitas, inclusive a série em que Mr. Darcy é interpretado por Colin Firth. Adoro comparar cada detalhe de como o livro é adaptado para cada uma das produções televisivas.",1.0
1237145,"Um filme longo, mas é tão bom que nem se sente as horas passando. Forte, intenso e extremamente delicado em sua direção. Um doce deleite ver quatro maravilhosos atores reunidos: Ralph Fiennes, Juliette Binoche, Kirsten Scott Thomas e Colin Firth.",1.0
1379138,"Achei bom o filme, todos tiveram os seus papéis bem definidos dentro do filme. O que eu mais gostei foi das piadinhas meio sarcásticas, ficou muito bom hehe^^",1.0
73540,História incrível e emocionante!,1.0
203152,tão cantante......,1.0
413880,"Acho que esse foi o filme que eu menos gostei da franquia, merece sim 5 estrelas, mas não gostei da ideia que o filme quis passar...Botar o Capitão America contra o Tony pra mim estragou todo o filme, gosto muito de ambos, mas terminei o filme com uma ligeira raiva do Capitão America por ficar do lado do Invernal mesmo depois dele ter matado os pais do Tony. Logo o Steve que se diz tão honesto e de bom caráter, tá que o outro era amigo dele há décadas, mas isso não tira a razão do Tony de querer se vingar pela morte de seus pais.Sinceramente, não entendi mesmo o que a Marvel quis passar com esse filme, mas espero que os próximos possam unir os Vingadores novamente e parar com essa história de fazer amigos brigarem. [spoiler][/spoiler]",1.0
755334,Gostei da lógica utilizada no roteiro desse filme para explicar o intelecto de Hannibal. Excelente toda a sequência.,1.0
263758,Perfeito!,1.0
247584,"Bom.. muito bom!Animais Fantásticos é bem ambientado.. todo o clima nublado e mais 'obscuro' deixa uma energia familiar à gerada nos últimos filmes da franquia Harry Potter... é interessante.No começo até a metade, você se pergunta do pq Jacob foi introduzido à trama... apesar de ser um 'alívio cômico', de cômico mesmo ele não tem nada.. só vai melhorar sua importância mesmo na metade final do filme.Eddie Redmayne parece ensinar como Daniel Radcliffe deveria ter atuado.. apesar de introduzir o personagem, ele atua melhor que Daniel nos 8 filmes que fez.. não que seja uma atuação exemplar, Eddie fez melhores, porém ainda assim é bom ver que Newt Scamander ganhou um ótimo ator.Credence está fantástico no filme... bem introspectivo e reservado. Alison Sudol como Queenie também está maravilhosa.. JAMAIS pensei que uma das minhas cantoras prediletas atuassem tão bem!! Personagem super interessante e rouba a cena em todas as vezes que aparece.Não costumo gostar dos filmes do Colin Farrell mas gostei que ele estava mais sério.. é provavelmente o melhor papel dele.. Johnny Depp também apesar do breve tempo em tela.Os efeitos especiais são MUITO melhores que os da franquia Harry Potter porém o 3D deixa a desejar bastante quando se trata da cidade... só se destaca mesmo nos animais que, como o nome diz, são realmente fantásticos! São MUITO bem feitos em todos os sentidos... porém, se for comparar os efeitos de Animais Fantásticos com outros filmes lançados esse ano como Batman vs Superman e principalmente Doutor Estranho, dá pra ver que Animais Fantásticos ainda está longe de atingir uma excelência em efeitos especiais... principalmente nas cenas de destruição, elas deixam bastante a desejar em todo o filme exceto a cena do metrô.No geral, Animais Fantásticos é um filme bom.. muito bom! Não é nem de longe o melhor da franquia porém é um ótimo começo para a nova franquia.. tem muito a melhorar.. mas estou ansioso pelos próximos.",1.0
1739902,Clássico.,1.0
369550,Muito bom sem soar meramente derivativo. Acho que nem chega a ser necessário assistir o primeiro. Filmaço!,1.0
1191732,"Quem leu o livro de V.C Andrews ira se decepcionar muito com o filme, que não consegue passar nada da emoção do livro. Lamentavel a produção.",0.0
1186594,Uma obra provocativa e envolvente... final majestoso. e surpreendente.,1.0
180934,"Nem sempre devemos analisar os atores, a trilha sonora, o roteiro.Mas sim, se o filme tocou o coração.O meu foi tocado, pra mim foi o suficiente para ir pros meus favoritos.Amei...",1.0
1080538,"De acordo com o British Film Institute, o melhor filme Britânico do sec. 20. Pode ser. *review completo: http://filmedodia.net/fdd290-the-third-man-1949-o-terceiro-homem/",1.0
1353493,"Um ótimo filme, com ótimas atuações.",1.0
1566845,"Assistir ao anime: ‘Kimi no Na wa (Your Name’) é como comer uma esplêndida e linda sobremesa. Visualmente deslumbrante, estória apaixonante. Cada pedaço revela outra camada surpreendentemente mágica. Uma obra de arte oriental. Está na Netflix.",1.0
