original_index,review_text,polarity,predicted,predicted_label
524330,"it follows traz o terror para um conceito tão primordial quanto atual: o medo do desconhecido. o fato de não fazer ideia do que acontece caso a coisa pegue a personagem é motivo de tensão durante vários momentos. bastante lento para o que eu esperava ser um filme de terror, mas acredito que já rompe com essa expectativa a partir da maravilhosa fotografia, que não é muito comum em filmes do gênero. talvez se o final fosse outro teria sido um filme melhor, mas nem por isso se torna péssimo (só não tão bom).",1.0,0,negativo
1292491,O Melhor da Trilogia! [3]! O único que revi!!!!!!!,1.0,1,positivo
761599,Um inicio perfeito para um final perfeito. Um filme realmente empolgante. Veja na lista abaixo meus comentários completos: http://filmow.com/listas/harry-potter-todos-os-filmes-l35260/,1.0,1,positivo
1204729,"Visceral. Perturbador. Uma obra e tanto! Porém, poderia ter sido um pouquinho mais curto.",1.0,1,positivo
517811,"Talvez o melhor filme do Shyamalan, ótimo roteiro e com atuações primorosas de Samuel L. Jackson e Bruce Willis. Uma pena Shyamalan oscilar tanto em suas obras atuais, porém essa fase dele de 1999-2004 é fantastica.",1.0,1,positivo
1825271,vou dar quatro banda e meia pq a lawrence ta uma bosta como mistica,1.0,0,negativo
896872,"Eu achei o filme muito bom. Realmente. Me deu uma tensão muito divertida em algumas partes e é interessante como o diretor consegue nos aproximar dos personagens. Mas não entendi por que é considerado um dos melhores filmes do mundo. Sinceramente, já vi filmes melhores.",1.0,1,positivo
334308,Muito bom esse filme! Assistia várias vezes quando era pequeno.,1.0,1,positivo
187833,Comentários sobre o filme no blog Claquetes:,1.0,0,negativo
573233,"Obrigado Pixar, por mais uma linda história incrível. E por me fazer chorar com o amigo imaginário.",1.0,1,positivo
815671,BOOM-SHAKA-LAKA,1.0,1,positivo
470830,"Gostei muito ! Excelente atuação de Natalie Portman ... gosto da sensação de não saber mais o que realmente é real que o filme passa ... muito bom , principalmente se vc não tinha grandes expectativas antes de ver o filme !",1.0,1,positivo
685182,"Filme triste e emocionante, e vimos que n mudou nada desde 1993 até hoje e Tom Hanks ferrou com meu emocional rs",1.0,0,negativo
1703781,"Bom, mas entediante pacas.",0.0,0,negativo
56788,"Assisti esse filme no momento certo, já estava na vibe dessas coisas de fantasma porque tô lendo O Livro do Cemitério do Neil Gaiman. Guilhermo del Toro me surpreendeu com outro filme de fantasia, esse diretor incrível. Gostei muito de todo o suspense/terror e a história é muito bizarra (chocado com as cenas nojentas). O figurino desse filme é lindo e todo o visual macabro da casa. Amei o elenco principal, só ícones.  A cena dos créditos do filme é muito linda  fiquei encantado com as borboletas mortas e mariposas",1.0,1,positivo
180163,"Fantástico!!!! filme retrata o abuso de poder da polícia e o ego acima do que é realmente importante. É de cortar o coração, ainda mais por tratar de crianças.",1.0,0,negativo
1357212,Hugh Jackman superou minhas expectativas. Anne Hathaway impecável !,1.0,1,positivo
224837,"Com certeza quem tem um mínimo de conhecimento musical aproveita mais o filme, não é o meu caso, sou um completo ignorante, mesmo assim gostei bastante, são 3 horas que não cansam.",1.0,1,positivo
73039,filme interessante que fala sobre o corredor da morte.,1.0,1,positivo
1011328,lindo *-*,1.0,1,positivo
1423844,"O mais grotesco e divertido filme que há! vale a pena, se você tiver coragem de se aventurar nesse universo!",1.0,1,positivo
230701,Muito bom!!! Eu amei esse filme.Todos se encaixaram muito bem nos papéis e o filme tem um tom de drama e sarcasmo perfeito.,1.0,1,positivo
340427,Nunca vi uma produção tão boa! Nossa!,1.0,1,positivo
559774,crítica:,1.0,0,negativo
528150,CLÁSSICO ABSOLUTO! Melhor da franquia /m/,1.0,1,positivo
351825,Impossível não dar nota máxima para esse filme.,1.0,1,positivo
631642,As citações poéticas (E. E. Cummings e Bishop) enriquecem demais e tornam o filme mais bem preenchido.,1.0,1,positivo
400848,Nunca mais ouvirei Like A Virgin com os mesmos ouvidos.,1.0,0,negativo
622821,Decepções do caótico mundo real versus o reconfortante e solitário mundo da tecnologia... A premissa do filme e a maneira como ela é desenvolvida através das cenas e diálogos bem feitos é muito cativante! Jonze mandou muito bem!!,1.0,1,positivo
895542,tentei nao gostarjuro q tenteimas falhei miseravelmente ...a m* do filme é maravilhoso msm,1.0,1,positivo
825007,"Esta história é baseada em fatos reais, e é isso que mais pesa, o lado bom do filme fala sobre a amizade, que constrói relações, transforma os seres humanos. É um filme tocante, muito lindo. Termina o filme e você rever suas prioridades e pensamentos...",1.0,1,positivo
314768,"Já assisti a centenas de filmes de guerra, mas este é sem dúvida o primeiro que me deu esperança e fé no ser humano. Doss salvou vidas. Mais americanos que japoneses , é claro. Mas a mensagem do filme tocará os corações de outros seres humanos, não importando a nacionalidade ou a religiosidade, ou falta dela. Super recomendo.",1.0,1,positivo
822095,Film fantastique! Je ne sais pas pourquoi il ma fallu si longtemps à regarder ...,1.0,1,positivo
441862,"Filme mt bom, que mostra uma possibilidade perfeitamente possível e até mesmo provável. Arrepiante!",1.0,1,positivo
38917,A última cena me faz ter medo só de lembrar. Por ser tudo tão subjetivo é que fez com que ficasse tão bom!,1.0,1,positivo
1401220,"Bom gente,  pra quem deseja ir ao cinema ver.   Primeiro que o filme(tirando o final) não é de ação,  tá mais pra drama/ romance/ficção. Vá ao cinema e preste a atenção na história e no drama dos dois personagens principais que irá gostar com certeza.  Se não gosta do estilo do filme nem vá,  pra depois vir aqui e dar nota baixa.",1.0,1,positivo
495651,Doce que só ♡,1.0,1,positivo
1222621,"Ainda não li o livro, mas o filme é fantástico! Porra, John Boyne... Você faz minha alma viking chorar com uma história triste assim...",1.0,1,positivo
104417,"O filme romântico de Scorsese.Aqui ele expressa todo o seu amor à sétima arte, de maneira sublime! Totalmente lindo!",1.0,1,positivo
1415010,"Agoniante e até desesperador. Adorei este longa, muito boa a atuação do Matt Damon.",1.0,1,positivo
1041162,Wheres my record player?,1.0,0,negativo
833243,"Um dos poucos filmes de terror que já vi, que me fez ter medo de verdade.",1.0,1,positivo
1471121,Incrível como um filme de 1960 ainda te faz cagar de medo. Hitchcock gênio!,1.0,1,positivo
180387,"Clint Eastwood nunca decepciona,ele sempre surpreende.O filme é perfeito o roteiro a fotografia,o cenário as atuações,Angelina Jolie está perfeita e linda como sempre.A história do filme me comoveu bastante,ainda mais por ser um fato real.Nos emociona ao ver o quanto éla sofreu e lutou para encontrar o filho déla.Triste e emocionante ! Perfeito !",1.0,1,positivo
1269813,Sufocante.,1.0,0,negativo
1777915,"Só vi 3 filmes desta franquia e estou impressionado. São bons filmes de ação com um pouco de humor tbm e td numa ordem cronológica de evolução, enfim, pretendo ver os outros e tbm o sétimo!",1.0,1,positivo
947875,"tão simples e tão gracinha, com todo o charme dos filmes antigos e com toda a cara de Woody Allen...",1.0,1,positivo
1705183,"Sensacional. Arnold está demais nesse filme, muito engraçado e muito bruto nas partes de ação... Talvez eu nunca quis ver isso, mas não me lembrava do Arnold tão bom ator assim.",1.0,1,positivo
1595369,trilha sonora dignissima.,1.0,1,positivo
604696,"Um filme visualmente impecável.Harry Styles, como ator estreante, me surpreendeu.",1.0,1,positivo
1617568,"Ruim quando comparado à trilogia original, acima da média quando comparado com outros filmes em geral.",1.0,0,negativo
759776,Potterhead a parte... Um dos melhores e poucos filmes da saga que se salvam!!!,1.0,1,positivo
87309,"Se não fosse a crueza da direção, a trama provavelmente não seria abordada de forma tão proveitosa quanto de fato foi. Seu terceiro ato é tão frio, minimalista e negro que chega a assustar.",1.0,0,negativo
1673560,pessoas como edgar wright sao únicas... o que ele traz com seus filmes é sensacional!,1.0,1,positivo
1561953,"Incrível como consegue juntar dois tipos de filme; apocalíptico e romance de forma tão harmoniosa, atenciosa e profunda. Filme gradual que vai te surpreendendo aos poucos. Faz tempo que não assistia a um filme assim!!!!",1.0,1,positivo
1255695,"Vi ontem que ele estava no Netflix e fui rever na hora. Gostei bem mais do que na primeira vez! Que filme amorzinho! Eu queria guardar esse filme num potinho e regá-lo com minhas lágrimas ♥ Fez eu me sentir meio bosta por não viver nos anos 60 kkk Mostrando essa história incrível não só do romance entre eles, mas sobre suas famílias e tal pelo ponto de vista dos dois! Lindo, lindo, lindo. ♥ ♥ ♥ Pena que o nome Flipped foi traduzido simplesmente para O Primeiro Amor ¬¬ E a pessoa que fez a sinopse do filme aqui no Filmow não viu o filme não? -",1.0,1,positivo
283758,Maravilhoso,1.0,1,positivo
627622,"É muito plot twist, cada cena era um tiro diferente. Quero Isabelle indicada ao oscar pela sua complexa, fria e maravilhosa Michele.",1.0,1,positivo
1152135,frustrei com a tradução,1.0,0,negativo
544252,"Robert Zemeckis, Bob Gale, Steven Spielberg, Michael J. Fox & Christopher Lloyd. A Melhor Trilogia..bem bolada do cinema!",1.0,1,positivo
1157240,"Primeiramente, quero dizer que me sinto praticamente honrada de ter visto essa atuação do Ralph Fiennes. Sempre o achei excelente, mas nesse filme ele está maravilhoso! Aliás, não só ele, o elenco todo é de uma qualidade incrível! A fotografia, como sempre nos filmes do wes, foi um deleite, linda de ver e apreciar. Esse filme, apesar de muito engraçado, é arte; é algo pra gente apreciar, sejam as tomadas rápidas, a fotografia deslumbrante, os cenários suntuosos, as atuações brilhantes ou a simples comicidade da trama. Eu estou maravilhada com o Wes Anderson, mais uma vez. <3",1.0,1,positivo
10224,"12 Angry Men E pensar que tem gente que se recusa a assistir filmes antigos, por pura ignorância deixam de contemplar obras de arte, mas fazer o que? Infelizmente as pessoas de hoje preferem três horas de efeitos especiais sem conteúdo, a uma hora e meia de um bom roteiro. O filme começa de uma maneira bem simples, são doze jurados que aparentemente chegaram a um consenso sobre um crime, mas um deles duvida da culpabilidade do acusado, a principio nos perguntamos o por que daquele sujeito estar indo contra todos os outros mesmo que o conhecimento sobre o caso seja o mesmo, aos poucos o roteiro vai nos entregando certos detalhes que nos mostram que nem todos os jurados tinha o mesmo conhecimento sobre o caso, alguns colocam seus preconceitos em primeiro plano e para eles isso basta, sem se importarem com o destino do pobre jovem os jurados fazem um julgamento baseado em pré-conceitos como supostas testemunhas e motivações. Mais que convencer os seus colegas de juri, a brilhante defesa de Davis nos convence de que o jurado Nº 8 está de fato correto, o show de ignorância e preconceito dos jurados Nº 3 e Nº 10, e o descaso do Nº 7 nos levam a questionar se fora das telas do cinema isso pode vir de fato a acontecer. Quantos acusado provavelmente não foram julgados como mereciam apenas por que o juri não analisou o caso com imparcialidade, ou porque os jurados refletiram no caso seus problemas pessoais?! Gostaria de destacar a cena em que o jurado Nº 10 faz um monólogo completamente preconceituo condenando o acusado pelo simples fato de ser pobre e morar no subúrbio, e todos os seus colegas lhe viram as costas em repúdio, o ano era 1957 a sociedade de um modo geral era muito mais preconceituosa que agora, isso faz com que essa cena tenha um peso ainda maior, triste é saber que quase 60 anos depois muita gente ainda pensa como o Nº10 12 Angry Men é tipico representante do grupo do menos é mais, apenas um cenário, um elenco reduzido, mas brilhantemente escalado, uma fotografia caprichada, um texto inteligente e completo, uma mensagem importantíssima a ser passada e por último uma direção que atende a todas as necessidades roteiro, Sidney Lumet nos deu de presente uma verdadeira aula de cinema, de fato um clássico absoluto.",1.0,1,positivo
698995,Sometimes its good to do what youre supposed to do when youre supposed to do it.,1.0,1,positivo
1819696,daorinlha,1.0,0,negativo
1516523,"Lembrava de ter visto esse filme e achado bem ruim. E... é, ele é bem ruim mesmo. Mas me tirou umas risadas, o que mostra que nem tudo está perdido.",0.0,0,negativo
